,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
107160,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107161,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107162,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107166,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107167,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107168,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107170,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107175,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107179,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107188,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107201,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107203,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107206,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107207,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107211,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107212,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107213,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107214,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107216,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107217,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107222,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107224,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107226,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107228,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107230,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107231,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107234,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107239,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107250,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107253,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107259,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107261,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107262,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107268,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107275,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107281,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107291,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107325,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107327,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107328,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107331,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107333,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107340,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107341,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107343,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107346,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107355,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107357,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107358,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107359,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107360,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107361,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107362,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107363,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107364,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107365,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107367,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107368,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107369,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107370,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107371,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107373,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107374,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107376,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107379,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107381,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107382,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107383,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107387,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107391,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107399,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107405,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107406,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107428,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107429,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107436,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107439,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107442,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107444,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107445,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107470,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107473,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107475,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107478,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107513,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107514,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107515,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107518,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107522,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107523,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107535,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107536,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107537,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107541,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107575,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107587,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107589,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107593,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107594,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107596,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107599,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107601,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107606,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107627,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107629,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107635,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107637,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107642,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107643,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107645,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107648,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107654,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107657,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107662,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107666,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107670,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107674,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107679,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107687,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107689,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107690,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107691,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107695,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107697,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107698,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107699,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107700,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107702,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107707,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107708,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107709,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107710,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107712,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107713,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107715,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107717,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107718,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107722,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107724,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107725,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107729,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107730,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107734,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107736,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107737,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107738,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107745,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107749,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107754,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107775,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107777,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107779,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107782,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107783,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107784,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107799,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107822,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107823,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107827,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107828,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107835,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107843,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107846,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107850,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107860,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107862,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107865,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107866,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107881,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107895,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107914,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107918,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107923,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107930,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107939,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107948,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107950,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107959,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107960,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107961,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107966,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107974,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107977,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107989,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107996,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108018,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108021,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108046,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108050,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108051,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108052,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108054,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108055,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108057,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108058,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108059,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108061,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108062,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108063,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108064,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108065,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108069,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108070,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108071,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108083,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108084,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108085,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108086,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108087,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108102,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108105,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108106,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108107,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108108,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108116,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108127,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108132,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108149,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108150,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108179,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108180,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108181,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108182,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108184,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108185,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108186,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108187,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108188,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108189,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108190,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108194,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108196,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108201,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108202,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108208,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108213,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108217,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108218,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108222,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108229,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108236,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108244,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108277,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108281,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108282,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108285,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108287,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108288,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108293,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108294,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108296,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108302,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108303,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108304,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108305,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108306,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108308,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108311,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108312,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108314,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108317,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108321,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108326,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108334,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108356,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108366,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108367,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108371,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108373,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108374,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108379,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108394,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108402,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108403,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108406,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108408,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108414,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108422,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108423,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108433,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108438,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108443,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108446,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108449,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108450,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108452,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108453,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108480,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108484,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108486,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108505,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108512,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108516,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
