,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
100378,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100384,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100387,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100391,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100397,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100398,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100404,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100410,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100427,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100499,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100504,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100508,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100509,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100513,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100515,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100517,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100529,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100530,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100531,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100532,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100533,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100543,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100545,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100548,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100549,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100578,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100584,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100585,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100596,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100607,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100635,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100638,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100639,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100646,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100652,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100659,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100660,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100661,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100663,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100666,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100668,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100670,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100671,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100672,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100673,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100674,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100678,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100680,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100685,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100689,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100694,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100695,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100696,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100697,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100698,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100699,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100700,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100704,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100705,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100722,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100730,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100731,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100741,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100743,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100750,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100755,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100760,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100761,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100762,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100768,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100769,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100770,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100788,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100792,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100793,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100794,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100799,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100806,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100807,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100808,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100823,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100834,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100836,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100838,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100840,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100843,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100856,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100861,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100864,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100868,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100874,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100876,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100878,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100882,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100883,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100884,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100904,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100908,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100910,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100925,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
100929,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100934,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100939,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100940,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100943,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100944,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100946,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100947,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100956,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
100963,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100977,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
100994,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101023,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101049,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101086,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101087,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101091,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101145,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101148,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101154,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101157,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101159,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101160,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101163,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101164,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101168,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101169,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101172,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101176,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101178,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101179,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101185,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101188,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101189,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101191,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101192,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101202,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101204,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101205,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101209,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101216,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101220,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101221,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101225,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101229,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101235,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101238,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101239,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101243,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101244,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101249,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101256,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101266,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101268,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101270,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101271,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101273,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101280,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101285,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101287,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101291,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101297,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101300,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101301,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101315,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101316,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101329,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101330,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101332,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101340,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101346,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101350,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101351,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101370,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101373,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101377,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101378,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101402,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101405,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101407,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101417,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101421,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101424,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101425,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101428,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101431,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101436,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101438,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101448,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101450,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101457,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101468,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101477,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101478,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101495,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101509,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101512,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101532,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101562,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101659,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101672,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101677,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101692,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101735,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101807,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101867,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101883,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101887,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101901,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101907,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101913,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101943,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101950,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101992,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102000,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102002,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102046,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102052,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102069,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102070,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102075,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102077,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102096,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102100,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102102,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102103,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102104,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102105,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102106,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102108,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102111,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102113,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102115,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102116,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102119,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102120,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102121,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102126,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102129,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102138,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102147,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102162,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102169,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102173,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102175,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102177,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102180,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102181,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102182,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102184,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102197,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102200,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102204,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102206,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102209,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102212,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102213,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102218,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102238,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102246,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102299,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102310,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102330,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102331,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102334,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102338,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102346,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102362,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102386,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102398,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102411,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102415,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102416,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102420,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102426,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102449,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102480,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102481,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102482,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102484,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102486,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102487,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102489,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102493,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102496,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102507,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102513,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102529,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102546,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102565,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102567,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102569,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102589,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102607,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102609,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102655,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102682,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102683,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102684,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
